,MeanWaitingTime,CustomerCount,Servers,b_distribution
0,5141.02149323372,5000,1,True
1,5106.774320869651,5000,1,True
2,5129.705154929947,5000,1,True
3,5131.104503338413,5000,1,True
4,5123.238917377087,5000,1,True
5,5125.7436706009985,5000,1,True
6,5124.656715642111,5000,1,True
7,5154.594691658036,5000,1,True
8,5107.22226543268,5000,1,True
9,5169.220485363146,5000,1,True
10,5136.265393952289,5000,1,True
11,5122.321887937452,5000,1,True
12,5134.361802956468,5000,1,True
13,5115.057743652569,5000,1,True
14,5138.260595121982,5000,1,True
15,5151.0482030442745,5000,1,True
16,5119.772391224271,5000,1,True
17,5133.495630968567,5000,1,True
18,5142.563356305669,5000,1,True
19,5104.024887348375,5000,1,True
20,5148.775953564926,5000,1,True
21,5114.534694559532,5000,1,True
22,5153.616744117634,5000,1,True
23,5149.326150785874,5000,1,True
24,5156.59482392108,5000,1,True
25,5117.227838962084,5000,1,True
26,5149.646541801232,5000,1,True
27,5152.9968641710075,5000,1,True
28,5128.499192093897,5000,1,True
29,5159.84877888584,5000,1,True
30,5151.5315251686025,5000,1,True
31,5124.166734106836,5000,1,True
32,5129.141377262489,5000,1,True
33,5135.939649904575,5000,1,True
34,5149.284766041202,5000,1,True
35,5165.059964787142,5000,1,True
36,5134.134065135397,5000,1,True
37,5117.670438119817,5000,1,True
38,5154.327150364871,5000,1,True
39,5147.800019515623,5000,1,True
40,5138.481927275333,5000,1,True
41,5119.366007417191,5000,1,True
42,5157.044802041729,5000,1,True
43,5124.946128484705,5000,1,True
44,5180.370317332393,5000,1,True
45,5107.235747607333,5000,1,True
46,5111.826501743926,5000,1,True
47,5149.9302774795515,5000,1,True
48,5136.497103583058,5000,1,True
49,5160.893348403978,5000,1,True
50,5124.133995231849,5000,1,True
51,5162.265891519401,5000,1,True
52,5138.945227763229,5000,1,True
53,5126.8326126396605,5000,1,True
54,5092.592653501666,5000,1,True
55,5128.274835062627,5000,1,True
56,5129.354813039817,5000,1,True
57,5137.124005747749,5000,1,True
58,5140.007867764185,5000,1,True
59,5099.96104445398,5000,1,True
60,5120.992615924899,5000,1,True
61,5133.547926907771,5000,1,True
62,5130.497023497438,5000,1,True
63,5151.528241182255,5000,1,True
64,5135.648207905396,5000,1,True
65,5112.200990854751,5000,1,True
66,5108.982595757517,5000,1,True
67,5140.023277728872,5000,1,True
68,5182.829477380642,5000,1,True
69,5130.0067788166325,5000,1,True
70,5131.718791178295,5000,1,True
71,5134.260343144431,5000,1,True
72,5156.055668694856,5000,1,True
73,5131.48498617656,5000,1,True
74,5173.282798774191,5000,1,True
75,5160.37787074053,5000,1,True
76,5107.8731021052445,5000,1,True
77,5141.829221704366,5000,1,True
78,5129.620658905469,5000,1,True
79,5163.011570942619,5000,1,True
80,5156.005923647757,5000,1,True
81,5122.977035701264,5000,1,True
82,5092.739558284387,5000,1,True
83,5152.314186090341,5000,1,True
84,5154.608009296121,5000,1,True
85,5150.515584580594,5000,1,True
86,5143.483485112064,5000,1,True
87,5145.162284466844,5000,1,True
88,5153.2298982523325,5000,1,True
89,5135.897038081472,5000,1,True
90,5143.829404083972,5000,1,True
91,5124.733082301896,5000,1,True
92,5111.804729765448,5000,1,True
93,5139.051513616213,5000,1,True
94,5126.859628815043,5000,1,True
95,5151.959483256088,5000,1,True
96,5128.832642499545,5000,1,True
97,5148.374950204046,5000,1,True
98,5142.4328383981,5000,1,True
99,5136.080593976955,5000,1,True
100,5141.812561979326,5000,1,True
101,5171.803345717951,5000,1,True
102,5128.049078558205,5000,1,True
103,5166.766950509962,5000,1,True
104,5162.613110427121,5000,1,True
105,5132.938269143242,5000,1,True
106,5107.882378812853,5000,1,True
107,5134.628881951205,5000,1,True
108,5152.705178046716,5000,1,True
109,5146.993946481783,5000,1,True
110,5146.978496247821,5000,1,True
111,5129.2735137241,5000,1,True
112,5155.990865911902,5000,1,True
113,5114.380426836601,5000,1,True
114,5123.176052237474,5000,1,True
115,5148.472454736154,5000,1,True
116,5124.9288344209945,5000,1,True
117,5162.800898757319,5000,1,True
118,5122.508079970234,5000,1,True
119,5130.342779991406,5000,1,True
120,5153.5229656872725,5000,1,True
121,5148.1959558399985,5000,1,True
122,5153.649378237343,5000,1,True
123,5130.515534911275,5000,1,True
124,5155.667749584624,5000,1,True
125,5134.564694384861,5000,1,True
126,5115.627447782906,5000,1,True
127,5141.9845655544295,5000,1,True
128,5122.781893857693,5000,1,True
129,5119.145358239211,5000,1,True
130,5126.797159864446,5000,1,True
131,5116.593746033108,5000,1,True
132,5119.658696096879,5000,1,True
133,5127.240630136395,5000,1,True
134,5145.604222367254,5000,1,True
135,5142.03283100578,5000,1,True
136,5153.554564218589,5000,1,True
137,5135.743146990038,5000,1,True
138,5117.923148606719,5000,1,True
139,5142.074992745548,5000,1,True
140,5108.204443267088,5000,1,True
141,5145.534699693401,5000,1,True
142,5102.788417153161,5000,1,True
143,5121.723619225856,5000,1,True
144,5169.565552230626,5000,1,True
145,5135.555254820101,5000,1,True
146,5150.035362791358,5000,1,True
147,5159.792413444921,5000,1,True
148,5123.862156699171,5000,1,True
149,5117.353858496147,5000,1,True
150,5125.429665719447,5000,1,True
151,5140.076119476311,5000,1,True
152,5148.1219932485565,5000,1,True
153,5122.744181461747,5000,1,True
154,5138.964392778871,5000,1,True
155,5142.273835253537,5000,1,True
156,5157.796482621686,5000,1,True
157,5148.365344290732,5000,1,True
158,5157.456313119842,5000,1,True
159,5136.3991573338135,5000,1,True
160,5160.479484514923,5000,1,True
161,5131.836690961269,5000,1,True
162,5130.690426542072,5000,1,True
163,5120.625906488966,5000,1,True
164,5143.188559791278,5000,1,True
165,5163.648046887718,5000,1,True
166,5155.945680377519,5000,1,True
167,5139.59188472242,5000,1,True
168,5144.807614230494,5000,1,True
169,5137.171304342708,5000,1,True
170,5138.296359128559,5000,1,True
171,5136.394566270826,5000,1,True
172,5132.2688798678555,5000,1,True
173,5150.798640588887,5000,1,True
174,5136.777135801191,5000,1,True
175,5146.131188829427,5000,1,True
176,5158.537776092263,5000,1,True
177,5099.96807269911,5000,1,True
178,5121.809475584407,5000,1,True
179,5135.164980594006,5000,1,True
180,5151.963963287847,5000,1,True
181,5136.566301269938,5000,1,True
182,5129.399198782104,5000,1,True
183,5132.143257753506,5000,1,True
184,5113.1233484630075,5000,1,True
185,5124.897033294514,5000,1,True
186,5126.774636083968,5000,1,True
187,5116.636828812522,5000,1,True
188,5127.884389305408,5000,1,True
189,5145.5204098069125,5000,1,True
190,5163.858146132553,5000,1,True
191,5143.009418905518,5000,1,True
192,5091.590031009107,5000,1,True
193,5132.646238223628,5000,1,True
194,5177.158551559179,5000,1,True
195,5178.345292291102,5000,1,True
196,5152.406891783294,5000,1,True
197,5146.8144699645845,5000,1,True
198,5132.350588149375,5000,1,True
199,5166.8354078804805,5000,1,True
200,5118.877125493764,5000,1,True
201,5142.826696020392,5000,1,True
202,5133.842515239399,5000,1,True
203,5119.804372915703,5000,1,True
204,5118.900608000575,5000,1,True
205,5144.445128599046,5000,1,True
206,5139.0445141973605,5000,1,True
207,5100.846388443908,5000,1,True
208,5125.605512944262,5000,1,True
209,5109.105185872242,5000,1,True
210,5151.90850155868,5000,1,True
211,5142.907442827455,5000,1,True
212,5119.259125037067,5000,1,True
213,5159.573349377413,5000,1,True
214,5149.414954076586,5000,1,True
215,5134.656851775771,5000,1,True
216,5132.160930326684,5000,1,True
217,5149.281207731442,5000,1,True
218,5159.956123696641,5000,1,True
219,5137.428151780738,5000,1,True
220,5154.099138741697,5000,1,True
221,5138.994411757209,5000,1,True
222,5123.6726318602105,5000,1,True
223,5119.5676652396805,5000,1,True
224,5182.136343113923,5000,1,True
225,5146.896195671416,5000,1,True
226,5128.020869406386,5000,1,True
227,5147.169901150715,5000,1,True
228,5130.359513594958,5000,1,True
229,5155.001374676883,5000,1,True
230,5165.311494742055,5000,1,True
231,5130.68984585734,5000,1,True
232,5158.908075802789,5000,1,True
233,5154.843213202694,5000,1,True
234,5177.804305792335,5000,1,True
235,5115.007143366755,5000,1,True
236,5126.174352981086,5000,1,True
237,5137.352299872647,5000,1,True
238,5176.051499158791,5000,1,True
239,5104.335311624892,5000,1,True
240,5171.310072370534,5000,1,True
241,5117.745508538547,5000,1,True
242,5147.812857815887,5000,1,True
243,5162.420815333791,5000,1,True
244,5110.93737555309,5000,1,True
245,5130.242243228788,5000,1,True
246,5138.9418890978095,5000,1,True
247,5155.527548164523,5000,1,True
248,5117.460945183378,5000,1,True
249,5128.565922050644,5000,1,True
250,5119.687016976083,5000,1,True
251,5162.343317427581,5000,1,True
252,5139.51286974523,5000,1,True
253,5168.41993480715,5000,1,True
254,5120.812534660794,5000,1,True
255,5126.625639281666,5000,1,True
256,5140.197380583866,5000,1,True
257,5133.68509561312,5000,1,True
258,5161.9411541041345,5000,1,True
259,5085.169931673643,5000,1,True
260,5144.877263330737,5000,1,True
261,5125.77597743192,5000,1,True
262,5138.9337419273215,5000,1,True
263,5136.625692633204,5000,1,True
264,5135.5024724675295,5000,1,True
265,5145.848017298042,5000,1,True
266,5104.422802269159,5000,1,True
267,5147.233428407645,5000,1,True
268,5146.872236542255,5000,1,True
269,5145.7218516764,5000,1,True
270,5158.731744244174,5000,1,True
271,5114.073524153154,5000,1,True
272,5134.253906850021,5000,1,True
273,5108.781261931444,5000,1,True
274,5151.1061137582865,5000,1,True
275,5145.168447780668,5000,1,True
276,5182.312470689264,5000,1,True
277,5143.97820223079,5000,1,True
278,5138.008282088359,5000,1,True
279,5150.960551600708,5000,1,True
280,5141.172408624772,5000,1,True
281,5142.786564659816,5000,1,True
282,5109.205495532821,5000,1,True
283,5155.789116424663,5000,1,True
284,5144.203924831019,5000,1,True
285,5127.031234310024,5000,1,True
286,5128.204911153482,5000,1,True
287,5135.996683662714,5000,1,True
288,5123.842842828985,5000,1,True
289,5128.421793815805,5000,1,True
290,5135.768378076477,5000,1,True
291,5118.059384192376,5000,1,True
292,5138.243384060386,5000,1,True
293,5132.592695199235,5000,1,True
294,5135.518347600522,5000,1,True
295,5146.941271607255,5000,1,True
296,5134.171950133279,5000,1,True
297,5155.216175723341,5000,1,True
298,5107.364127867991,5000,1,True
299,5121.653655271165,5000,1,True
300,5136.267562520045,5000,1,True
301,5123.87881008463,5000,1,True
302,5158.540541255191,5000,1,True
303,5095.394179229938,5000,1,True
304,5138.6843269655155,5000,1,True
305,5150.796049865764,5000,1,True
306,5103.069645694095,5000,1,True
307,5144.954367368771,5000,1,True
308,5170.91774782176,5000,1,True
309,5147.414256770395,5000,1,True
310,5109.720921315916,5000,1,True
311,5131.54679659803,5000,1,True
312,5151.573512415941,5000,1,True
313,5153.06681843886,5000,1,True
314,5145.2002039998215,5000,1,True
315,5135.82557242422,5000,1,True
316,5144.181238611561,5000,1,True
317,5109.33520853868,5000,1,True
318,5139.164670773264,5000,1,True
319,5129.932439648138,5000,1,True
320,5151.378978962126,5000,1,True
321,5123.717930013135,5000,1,True
322,5151.080877583469,5000,1,True
323,5121.769509682846,5000,1,True
324,5125.598363789147,5000,1,True
325,5146.812269579914,5000,1,True
326,5166.5845286797585,5000,1,True
327,5124.43467338681,5000,1,True
328,5146.8733057285035,5000,1,True
329,5131.859001690053,5000,1,True
330,5126.4282912493945,5000,1,True
331,5116.480902160707,5000,1,True
332,5138.592272624229,5000,1,True
333,5121.671131374523,5000,1,True
334,5124.881672552054,5000,1,True
335,5122.1071828527065,5000,1,True
336,5097.242119879831,5000,1,True
337,5108.78919177988,5000,1,True
338,5141.277260655154,5000,1,True
339,5134.706364009875,5000,1,True
340,5130.0190492779375,5000,1,True
341,5152.700274122247,5000,1,True
342,5169.35167831556,5000,1,True
343,5126.826935323211,5000,1,True
344,5119.891910529241,5000,1,True
345,5165.27397991003,5000,1,True
346,5130.373666801238,5000,1,True
347,5147.0937345504435,5000,1,True
348,5116.147482183083,5000,1,True
349,5136.028591180323,5000,1,True
350,5099.667127995559,5000,1,True
351,5147.092853425176,5000,1,True
352,5149.670314622608,5000,1,True
353,5121.070679040788,5000,1,True
354,5160.261851882891,5000,1,True
355,5143.709833992971,5000,1,True
356,5162.121984336922,5000,1,True
357,5121.376755245705,5000,1,True
358,5155.326812902871,5000,1,True
359,5164.605555693633,5000,1,True
360,5139.675079095299,5000,1,True
361,5151.025842195526,5000,1,True
362,5146.796674905851,5000,1,True
363,5148.6992830101835,5000,1,True
364,5142.3620636010055,5000,1,True
365,5153.873764879191,5000,1,True
366,5138.40338937353,5000,1,True
367,5114.700225519376,5000,1,True
368,5143.260716667238,5000,1,True
369,5121.560079262771,5000,1,True
370,5149.331821138107,5000,1,True
371,5143.620670199492,5000,1,True
372,5113.309431237095,5000,1,True
373,5143.787645081782,5000,1,True
374,5138.410451626247,5000,1,True
375,5103.929767834585,5000,1,True
376,5133.883112509695,5000,1,True
377,5120.951277929833,5000,1,True
378,5175.570967649427,5000,1,True
379,5147.374487386882,5000,1,True
380,5127.441127908176,5000,1,True
381,5141.032839230706,5000,1,True
382,5147.054899265625,5000,1,True
383,5116.425646194838,5000,1,True
384,5095.943553340593,5000,1,True
385,5131.507773696966,5000,1,True
386,5131.633710795538,5000,1,True
387,5150.325998422001,5000,1,True
388,5108.74365961433,5000,1,True
389,5114.06589627475,5000,1,True
390,5134.608893829284,5000,1,True
391,5120.5518787179235,5000,1,True
392,5122.767781956425,5000,1,True
393,5168.145721875378,5000,1,True
394,5164.394278454379,5000,1,True
395,5141.69269153841,5000,1,True
396,5130.529083297967,5000,1,True
397,5151.5548944391285,5000,1,True
398,5132.057337003945,5000,1,True
399,5146.307538639567,5000,1,True
400,5127.679397784237,5000,1,True
401,5163.405359630246,5000,1,True
402,5166.261026537732,5000,1,True
403,5172.258655820965,5000,1,True
404,5177.232762886547,5000,1,True
405,5115.985442481199,5000,1,True
406,5130.402519445365,5000,1,True
407,5158.960134498151,5000,1,True
408,5114.864662250229,5000,1,True
409,5169.171882005555,5000,1,True
410,5106.204417446236,5000,1,True
411,5137.459624454614,5000,1,True
412,5146.2935737176385,5000,1,True
413,5146.120166463892,5000,1,True
414,5137.176232358291,5000,1,True
415,5152.871247097329,5000,1,True
416,5153.0736594896025,5000,1,True
417,5145.231371766806,5000,1,True
418,5139.385513115952,5000,1,True
419,5125.455898996548,5000,1,True
420,5135.5319751765755,5000,1,True
421,5127.707491688177,5000,1,True
422,5146.602989340979,5000,1,True
423,5145.09198087239,5000,1,True
424,5129.618745242558,5000,1,True
425,5182.5386876903385,5000,1,True
426,5155.132651507113,5000,1,True
427,5108.773785041003,5000,1,True
428,5163.425631312999,5000,1,True
429,5148.2962933675035,5000,1,True
430,5174.070739313162,5000,1,True
431,5159.984521746134,5000,1,True
432,5094.915449975472,5000,1,True
433,5114.193754360938,5000,1,True
434,5132.763510794498,5000,1,True
435,5155.264015991596,5000,1,True
436,5142.2368839302135,5000,1,True
437,5151.892286567003,5000,1,True
438,5116.1323673734905,5000,1,True
439,5131.734289795121,5000,1,True
440,5142.669824647996,5000,1,True
441,5146.417346446479,5000,1,True
442,5135.820123536865,5000,1,True
443,5143.111009179227,5000,1,True
444,5123.146028259505,5000,1,True
445,5159.470425201108,5000,1,True
446,5142.850364899412,5000,1,True
447,5152.578193122846,5000,1,True
448,5107.668195459236,5000,1,True
449,5124.616487578453,5000,1,True
450,5178.817983625113,5000,1,True
451,5157.599548601084,5000,1,True
452,5130.101842001561,5000,1,True
453,5134.738836212826,5000,1,True
454,5126.351701455943,5000,1,True
455,5146.382889128535,5000,1,True
456,5149.326655563809,5000,1,True
457,5149.207660572643,5000,1,True
458,5096.633735500802,5000,1,True
459,5132.244231329487,5000,1,True
460,5142.915719461539,5000,1,True
461,5166.347329201713,5000,1,True
462,5169.285525087713,5000,1,True
463,5153.93272517149,5000,1,True
464,5127.736790214723,5000,1,True
465,5161.527998816789,5000,1,True
466,5142.812028039031,5000,1,True
467,5137.178315290603,5000,1,True
468,5136.3530560620065,5000,1,True
469,5111.9265083422315,5000,1,True
470,5168.357030294764,5000,1,True
471,5113.882712792294,5000,1,True
472,5155.032174320127,5000,1,True
473,5115.610738405836,5000,1,True
474,5133.028939311297,5000,1,True
475,5168.2547497671085,5000,1,True
476,5135.062501678643,5000,1,True
477,5135.328771251583,5000,1,True
478,5156.324858216999,5000,1,True
479,5169.836552351608,5000,1,True
480,5143.380627160329,5000,1,True
481,5165.144343952179,5000,1,True
482,5123.590288089033,5000,1,True
483,5142.271307821779,5000,1,True
484,5111.157175076524,5000,1,True
485,5129.216964276654,5000,1,True
486,5126.119767114807,5000,1,True
487,5157.856982892994,5000,1,True
488,5140.417570616618,5000,1,True
489,5141.89009002742,5000,1,True
490,5094.721751115188,5000,1,True
491,5144.535738125062,5000,1,True
492,5154.565382713222,5000,1,True
493,5137.391953035297,5000,1,True
494,5141.050427025819,5000,1,True
495,5113.492532511288,5000,1,True
496,5146.179071010253,5000,1,True
497,5147.998618879437,5000,1,True
498,5189.430133025877,5000,1,True
499,5137.254271033082,5000,1,True
500,2573.8930139857794,5000,2,True
501,2551.919920347681,5000,2,True
502,2566.6930142769666,5000,2,True
503,2572.5452632811675,5000,2,True
504,2567.503715604413,5000,2,True
505,2586.918671661608,5000,2,True
506,2574.130642061723,5000,2,True
507,2549.199093854008,5000,2,True
508,2561.707477844435,5000,2,True
509,2572.6048281445583,5000,2,True
510,2569.5085159200426,5000,2,True
511,2582.4145430830954,5000,2,True
512,2573.0585052590886,5000,2,True
513,2546.0329776697713,5000,2,True
514,2566.4241060115933,5000,2,True
515,2566.4536016909415,5000,2,True
516,2585.5036691162245,5000,2,True
517,2570.1601272788025,5000,2,True
518,2569.4780801838033,5000,2,True
519,2585.334233549678,5000,2,True
520,2566.7498264663427,5000,2,True
521,2566.0864736799394,5000,2,True
522,2572.5244644865984,5000,2,True
523,2575.2285035228847,5000,2,True
524,2559.909017889867,5000,2,True
525,2567.8701977575524,5000,2,True
526,2560.110012925583,5000,2,True
527,2562.8038189792996,5000,2,True
528,2580.0145567193586,5000,2,True
529,2562.0236484322013,5000,2,True
530,2563.071066338865,5000,2,True
531,2574.01001337727,5000,2,True
532,2567.004832082048,5000,2,True
533,2558.652917200587,5000,2,True
534,2566.6426956605374,5000,2,True
535,2564.374588214019,5000,2,True
536,2574.490807927262,5000,2,True
537,2566.645157477675,5000,2,True
538,2557.759032896584,5000,2,True
539,2573.88060090065,5000,2,True
540,2556.6751014433057,5000,2,True
541,2559.4289742235715,5000,2,True
542,2578.334515813282,5000,2,True
543,2561.1124379625016,5000,2,True
544,2575.459041094695,5000,2,True
545,2557.899613935596,5000,2,True
546,2563.444725891641,5000,2,True
547,2565.5158700957954,5000,2,True
548,2563.751064596536,5000,2,True
549,2585.236002648825,5000,2,True
550,2569.0575906857343,5000,2,True
551,2567.548150684457,5000,2,True
552,2574.2364087968704,5000,2,True
553,2571.356720141744,5000,2,True
554,2565.313298747406,5000,2,True
555,2573.674717412123,5000,2,True
556,2579.002053639889,5000,2,True
557,2566.347821598011,5000,2,True
558,2571.669264104208,5000,2,True
559,2580.668309343951,5000,2,True
560,2565.862402334418,5000,2,True
561,2575.510754716265,5000,2,True
562,2568.2549618192793,5000,2,True
563,2578.9852236901165,5000,2,True
564,2563.8254716567026,5000,2,True
565,2559.307938326908,5000,2,True
566,2568.818900788077,5000,2,True
567,2569.639966727691,5000,2,True
568,2586.586836810472,5000,2,True
569,2569.6486666608967,5000,2,True
570,2567.593827519817,5000,2,True
571,2572.0650179925665,5000,2,True
572,2558.3651030427477,5000,2,True
573,2577.194403836728,5000,2,True
574,2552.698294876799,5000,2,True
575,2566.247577320531,5000,2,True
576,2571.404659611886,5000,2,True
577,2574.820558914395,5000,2,True
578,2561.4219804007057,5000,2,True
579,2562.745148282721,5000,2,True
580,2562.9858730095275,5000,2,True
581,2583.8915383386716,5000,2,True
582,2558.893625047528,5000,2,True
583,2575.950608462052,5000,2,True
584,2542.0921203328917,5000,2,True
585,2578.875208409265,5000,2,True
